6427132618,6427132618,CHICLANA 99-199,-34.680902,-58.522992,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
6427132997,6427132997,CHICLANA 499-599,-34.683246999999994,-58.526167,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
6427133343,6427133343,LISANDRO DE LA TORRE 150-198,-34.679018,-58.520084999999995,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
6427134111,6427134111,LISANDRO DE LA TORRE 500-598,-34.677132,-58.517353,0,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
202238,202238,435 BRAVO MARIO,-34.604975,-58.416971999999994,1,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
202239,202239,367 BRAVO MARIO,-34.605977,-58.41713000000001,1,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
202240,202240,153 BRAVO MARIO,-34.609013,-58.41745,1,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
203727,203727,1004 MAZA,-34.623687,-58.414793,1,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
204109,204109,616 MAZA,-34.61865,-58.415328,1,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
206472,206472,6946 DE LOS CORRALES AV.,-34.665521999999996,-58.503655,1,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
2032139,2032139,2701 SALADILLO,-34.66857,-58.507328,1,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
6427101081,6427101081,CHICLANA 400-498,-34.682217,-58.524917,1,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
6427114353,6427114353,CHICLANA 200-298,-34.681096999999994,-58.52328000000001,1,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
6427123900,6427123900,CHICLANA 950,-34.685502,-58.52905,1,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
6427126183,6427126183,CHICLANA 600-698,-34.683462,-58.526447999999995,1,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
6427128912,6427128912,CHICLANA 1-98,-34.680021999999994,-58.521705000000004,1,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
6427130674,6427130674,CHICLANA 800-898,-34.684833000000005,-58.528208,1,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
6427134157,6427134157,AVENIDA INTENDENTE ESTEBAN CROVARA 3120,-34.691736999999996,-58.528135,1,661,76,180A,JNAMBA180,x 155 - Correo Central - González Catán,3
20148,20148,1738 SALTA,-34.628313,-58.382798,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
20490,20490,4883 BALBIN RICARDO DR. AV.,-34.552107,-58.49853,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
20500,20500,4395 BALBIN RICARDO DR. AV.,-34.555207,-58.493478,0,211,85,67A,JNAMBA067,Htal. Rawson - Villa Martelli x Viaducto Carranza,3
